periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01b. Malaria Microscopy - Positive,105-PS02b. Malaria RDTs - Positive
202312,December 2023,202312,,iqsaGItA68C,Koboko District,,,8794.0,298.0,1237.0,6414.0
202312,December 2023,202312,,Y4LV8xqkv6J,Kole District,,,4643.0,560.0,434.0,4261.0
202312,December 2023,202312,,aPZzL4CyBTg,Kotido District,,,6428.0,130.0,29.0,6557.0
202312,December 2023,202312,,saT18HClZoz,Kumi District,,,14941.0,448.0,2219.0,11855.0
202312,December 2023,202312,,gCN6sU5BjlR,Kwania District,,,4982.0,358.0,457.0,3823.0
202312,December 2023,202312,,h1O9AvNR4jS,Kween District,,,1557.0,7.0,151.0,1082.0
202312,December 2023,202312,,IVuiLJYABw6,Kyankwanzi District,,,2972.0,178.0,1425.0,1356.0
202312,December 2023,202312,,a9tQqo1rSj7,Kyegegwa District,,,10455.0,267.0,967.0,4020.0
202312,December 2023,202312,,O9MoQcpZ4uA,Kyenjojo District,,,7895.0,180.0,1617.0,6111.0
202312,December 2023,202312,,REJuxCmTwXG,Kyotera District,,,5494.0,109.0,1397.0,4228.0
202312,December 2023,202312,,xy0M4HhjXtD,Lamwo District,,,16459.0,233.0,2050.0,9984.0
202312,December 2023,202312,,ullSvMrkHdi,Lira City,,,4920.0,169.0,1898.0,3393.0
202312,December 2023,202312,,Lj8t70RYnEt,Lira District,,,6215.0,149.0,1692.0,3817.0
202312,December 2023,202312,,hn1AlYtF1Pu,Luuka District,,,12669.0,932.0,1161.0,10530.0
202312,December 2023,202312,,tr9XWtYsL5P,Luwero District,,,12522.0,344.0,5743.0,7255.0
202312,December 2023,202312,,aqpd0Y9eXZ2,Lwengo District,,,2846.0,120.0,1069.0,1747.0
202312,December 2023,202312,,aPRNSGUR3vk,Lyantonde District,,,1285.0,24.0,166.0,1119.0
202312,December 2023,202312,,bLoH4VbxCGI,Madi-Okollo District,,,10222.0,258.0,2859.0,4664.0
202312,December 2023,202312,,JIZDvNlIhXS,Manafwa District,,,2840.0,145.0,716.0,2264.0
202312,December 2023,202312,,WyR8Eetj7Uw,Maracha District,,,7052.0,345.0,417.0,7171.0
202312,December 2023,202312,,KJkbK1YhjFb,Masaka City,,,1141.0,19.0,266.0,718.0
202312,December 2023,202312,,bIONCoCnt3Q,Masaka District,,,861.0,32.0,471.0,418.0
202312,December 2023,202312,,xr8EMirOASp,Masindi District,,,6407.0,136.0,1644.0,3810.0
202312,December 2023,202312,,mv4gKtY0qW8,Mayuge District,,,16886.0,813.0,1377.0,15246.0
202312,December 2023,202312,,ALFFOStwtqW,Mbale City,,,4455.0,134.0,1366.0,3011.0
202312,December 2023,202312,,yuo5ielNL7W,Mbale District,,,5667.0,258.0,676.0,4871.0
202312,December 2023,202312,,W7kX446X8Jn,Mbarara City,,,511.0,10.0,179.0,384.0
202312,December 2023,202312,,auswb7JO9wY,Mbarara District,,,985.0,13.0,134.0,701.0
202312,December 2023,202312,,FLygHiUd2UW,Mitooma District,,,1758.0,41.0,59.0,1739.0
202312,December 2023,202312,,Q7PaNIbyZII,Mityana District,,,10346.0,232.0,3163.0,5422.0
202312,December 2023,202312,,A9kRCvmn6Co,Moroto District,,,2608.0,39.0,94.0,2430.0
202312,December 2023,202312,,W0kQBddyGyh,Moyo District,,,7541.0,95.0,1285.0,5871.0
202312,December 2023,202312,,YMMexeHFUay,Mpigi District,,,3188.0,71.0,934.0,2289.0
202312,December 2023,202312,,lzWuB6bCQeV,Mubende District,,,8417.0,274.0,2427.0,3835.0
202312,December 2023,202312,,a0DfYpC2Rwl,Mukono District,,,12327.0,470.0,3940.0,6909.0
202312,December 2023,202312,,mOXva2xiwQv,Nabilatuk District,,,2642.0,53.0,157.0,2427.0
202312,December 2023,202312,,VuHCApXcMTm,Nakapiripirit District,,,4814.0,70.0,80.0,4683.0
202312,December 2023,202312,,aSbgVKaeCP0,Nakaseke District,,,3180.0,135.0,1547.0,2997.0
202312,December 2023,202312,,aUcYGQCK9ub,Nakasongola District,,,11331.0,286.0,1830.0,7984.0
202312,December 2023,202312,,Ut0ysYGEipO,Namayingo District,,,9028.0,360.0,1064.0,7907.0
202312,December 2023,202312,,TGzZPOmbgn8,Namisindwa District,,,2829.0,285.0,331.0,2362.0
202312,December 2023,202312,,esIUe2tQAtL,Namutumba District,,,5737.0,136.0,682.0,4627.0
202312,December 2023,202312,,EDhGji3EteB,Napak District,,,6922.0,230.0,385.0,3883.0
202312,December 2023,202312,,Xjc0LDFa5gW,Nebbi District,,,7669.0,411.0,933.0,4720.0
202312,December 2023,202312,,aj4hsYK3dVm,Ngora District,,,5383.0,482.0,407.0,6028.0
202312,December 2023,202312,,z8D9ER36EKN,Ntoroko District,,,418.0,13.0,110.0,257.0
202312,December 2023,202312,,hAoe9dhZh9V,Ntungamo District,,,4557.0,46.0,787.0,3473.0
202312,December 2023,202312,,zNgVoDVPYgD,Nwoya District,,,8226.0,276.0,689.0,6566.0
202312,December 2023,202312,,uTMUclQ5bi6,Obongi District,,,8873.0,94.0,506.0,7925.0
202312,December 2023,202312,,S5fvUXgY54J,Omoro District,,,10455.0,332.0,727.0,7836.0
202312,December 2023,202312,,aXjub1BYn1y,Otuke District,,,4286.0,250.0,413.0,4004.0
202312,December 2023,202312,,xpIFdCMhVHG,Oyam District,,,13800.0,1319.0,1052.0,13097.0
202312,December 2023,202312,,aBrjuZk0W31,Pader District,,,13819.0,140.0,2179.0,9887.0
202312,December 2023,202312,,uqUyTPvQKII,Pakwach District,,,4953.0,220.0,103.0,3519.0
202312,December 2023,202312,,WiVj4bEhX4P,Pallisa District,,,6115.0,261.0,310.0,5423.0
202312,December 2023,202312,,P8iz90eiIrW,Rakai District,,,5047.0,119.0,568.0,4277.0
202312,December 2023,202312,,wZrfAgC3WrU,Rubanda District,,,263.0,1.0,28.0,237.0
202312,December 2023,202312,,fS71jg1WYPk,Rubirizi District,,,1369.0,9.0,287.0,1163.0
202312,December 2023,202312,,fsP0Wxie1UW,Rukiga District,,,479.0,1.0,12.0,456.0
202312,December 2023,202312,,tugqr4dY6wq,Rukungiri District,,,2356.0,59.0,316.0,2009.0
202312,December 2023,202312,,tsugXWRXwGu,Rwampara District,,,484.0,6.0,43.0,450.0
202312,December 2023,202312,,j7AQsnEYmvi,Sembabule District,,,3483.0,96.0,830.0,2562.0
202312,December 2023,202312,,zJfpujxC1kD,Serere District,,,9031.0,534.0,743.0,10174.0
202312,December 2023,202312,,xAJgEKKAeRA,Sheema District,,,421.0,4.0,87.0,401.0
202312,December 2023,202312,,wJ2a6YKDFZW,Sironko District,,,4368.0,223.0,367.0,3666.0
202312,December 2023,202312,,iRUvO30ij3h,Soroti City,,,4717.0,74.0,2309.0,1539.0
202312,December 2023,202312,,srmGjHrpVE5,Soroti District,,,6150.0,345.0,918.0,5346.0
202312,December 2023,202312,,bJgx6UjvyoP,Terego District,,,17120.0,416.0,367.0,17046.0
202312,December 2023,202312,,KhT80mlwJ3Y,Tororo District,,,6251.0,165.0,563.0,5738.0
202312,December 2023,202312,,aIahLLmtvgT,Wakiso District,,,29179.0,472.0,10898.0,13552.0
202312,December 2023,202312,,W1JM2Qdhcv3,Yumbe District,,,29776.0,386.0,2881.0,24331.0
202312,December 2023,202312,,A4aGXEfdb8P,Zombo District,,,5465.0,161.0,144.0,4668.0
202201,January 2022,202201,,NREoMszwQZW,Abim District,,,5284.0,115.0,69.0,7463.0
202201,January 2022,202201,,QYiQ2KqgCxj,Adjumani District,,,20293.0,236.0,2863.0,13791.0
202201,January 2022,202201,,ztIyIYAzFKp,Agago District,,,11785.0,236.0,773.0,9302.0
202201,January 2022,202201,,p7EEgDEX3jT,Alebtong District,,,3672.0,137.0,545.0,2659.0
202201,January 2022,202201,,ZuQHWOaFQVM,Amolatar District,,,6113.0,141.0,596.0,5628.0
202201,January 2022,202201,,a8RHFdF4DXL,Amudat District,,,1579.0,117.0,65.0,1326.0
202201,January 2022,202201,,TM6ccNxawqy,Amuria District,,,8202.0,165.0,664.0,7134.0
202201,January 2022,202201,,C0RSe3EWBqU,Amuru District,,,4862.0,131.0,638.0,2121.0
202201,January 2022,202201,,JyZJhGXKeEq,Apac District,,,5516.0,153.0,514.0,5100.0
202201,January 2022,202201,,iQTVPmAJPkr,Arua City,,,5709.0,310.0,1446.0,1927.0
202201,January 2022,202201,,WcB3kLlgRTb,Arua District,,,1995.0,72.0,206.0,1488.0
202201,January 2022,202201,,kb7iUQISRlx,Budaka District,,,11598.0,465.0,671.0,11404.0
202201,January 2022,202201,,AhwgeZQYj16,Bududa District,,,1447.0,51.0,295.0,1017.0
202201,January 2022,202201,,gUaoj8Geuao,Bugiri District,,,16091.0,366.0,363.0,14045.0
202201,January 2022,202201,,AIonX4LaJeU,Bugweri District,,,7807.0,199.0,624.0,6829.0
202201,January 2022,202201,,sWoNWQZ9qrD,Buhweju District,,,681.0,6.0,31.0,654.0
202201,January 2022,202201,,x75Yh65MaUa,Buikwe District,,,11700.0,393.0,2362.0,9712.0
202201,January 2022,202201,,tdZbtg9sZkO,Bukedea District,,,9113.0,284.0,316.0,8274.0
202201,January 2022,202201,,Ame30QOwuX6,Bukomansimbi District,,,4647.0,80.0,879.0,3982.0
202201,January 2022,202201,,e8m9ZYMRoeR,Bukwo District,,,1050.0,6.0,348.0,880.0
202201,January 2022,202201,,auLatLbcOxf,Bulambuli District,,,2660.0,184.0,194.0,2047.0
202201,January 2022,202201,,CQTmrrriwOq,Buliisa District,,,3305.0,55.0,520.0,1983.0
202201,January 2022,202201,,g8M1cWRJZV6,Bundibugyo District,,,9442.0,201.0,819.0,7838.0
202201,January 2022,202201,,iTfbtn6JUsN,Bunyangabu District,,,1776.0,32.0,370.0,1465.0
202201,January 2022,202201,,It5UGwdHAPF,Bushenyi District,,,4295.0,54.0,437.0,3590.0
202201,January 2022,202201,,lkuO79O6mRx,Busia District,,,18592.0,417.0,218.0,18491.0
202201,January 2022,202201,,MtpE3CH6vq3,Butaleja District,,,15227.0,387.0,2498.0,14201.0
202201,January 2022,202201,,a3LMKP8z8Xj,Butambala District,,,4322.0,50.0,504.0,3345.0
202201,January 2022,202201,,FDPqRvcW3NN,Butebo District,,,4852.0,107.0,752.0,3897.0
202201,January 2022,202201,,aZLZPPjqft0,Buvuma District,,,2045.0,53.0,180.0,1853.0
202201,January 2022,202201,,F3ccON3OCsL,Buyende District,,,5252.0,694.0,343.0,5043.0
202201,January 2022,202201,,wMQ25dybdgH,Dokolo District,,,8500.0,320.0,338.0,7923.0
202201,January 2022,202201,,R1x33oSVR1M,Fort Portal City,,,1243.0,16.0,565.0,735.0
202201,January 2022,202201,,lQj3yMM1lI7,Gomba District,,,5430.0,83.0,775.0,4709.0
202201,January 2022,202201,,szlrGpmFlu9,Gulu City,,,3501.0,153.0,1710.0,1978.0
202201,January 2022,202201,,Gwk4wkLz7EW,Gulu District,,,5281.0,190.0,315.0,4432.0
202201,January 2022,202201,,ZqJ9w7mzitv,Hoima City,,,1788.0,48.0,695.0,926.0
202201,January 2022,202201,,PJFtfCyp6Rb,Hoima District,,,1647.0,151.0,694.0,1091.0
202201,January 2022,202201,,r8WLxW9JwsS,Ibanda District,,,14455.0,112.0,3031.0,4604.0
202201,January 2022,202201,,oNxpMjveyZt,Iganga District,,,18358.0,454.0,2499.0,14348.0
202201,January 2022,202201,,UaR7OHycj8c,Isingiro District,,,25458.0,180.0,270.0,23914.0
202201,January 2022,202201,,wRApaxY2zJf,Jinja City,,,5820.0,172.0,1463.0,4515.0
202201,January 2022,202201,,aJR2ZxSH7g4,Jinja District,,,9427.0,178.0,639.0,7307.0
202201,January 2022,202201,,eOJUW6OGpc7,Kaabong District,,,3806.0,109.0,85.0,3557.0
202201,January 2022,202201,,zBIpPzKYFLp,Kabale District,,,797.0,0.0,119.0,624.0
202201,January 2022,202201,,m77oR1YJESj,Kabarole District,,,2326.0,15.0,196.0,1361.0
202201,January 2022,202201,,QoRZB7xc3j9,Kaberamaido District,,,5657.0,133.0,340.0,5673.0
202201,January 2022,202201,,orgY0d5MJa9,Kagadi District,,,2308.0,95.0,235.0,2094.0
202201,January 2022,202201,,Lnewt3iIJaK,Kakumiro District,,,3899.0,266.0,1314.0,2469.0
202201,January 2022,202201,,KOnkIf4N6jA,Kalaki District,,,4388.0,72.0,452.0,4099.0
202201,January 2022,202201,,JrHILmtK0OU,Kalangala District,,,1410.0,45.0,512.0,614.0
202201,January 2022,202201,,kJCEJnXLgnh,Kaliro District,,,11282.0,657.0,445.0,10220.0
202201,January 2022,202201,,ahyi8Uq4vaj,Kalungu District,,,3810.0,131.0,1456.0,2575.0
202201,January 2022,202201,,aXmBzv61LbM,Kampala District,,,15321.0,356.0,8826.0,5500.0
202201,January 2022,202201,,oyygQ2STBST,Kamuli District,,,26160.0,818.0,2479.0,20224.0
202201,January 2022,202201,,uCVQXAdKqL9,Kamwenge District,,,15738.0,277.0,2074.0,12671.0
202201,January 2022,202201,,aphcy5JTnd6,Kanungu District,,,6253.0,74.0,608.0,5882.0
202201,January 2022,202201,,aginheWSLef,Kapchorwa District,,,581.0,8.0,22.0,384.0
202201,January 2022,202201,,mvN9LBbpf7X,Kapelebyong District,,,2729.0,105.0,66.0,2383.0
202201,January 2022,202201,,Hmh5JQLls1d,Karenga District,,,1958.0,89.0,41.0,1749.0
202201,January 2022,202201,,aa8xVDzSpte,Kasese District,,,23028.0,134.0,3898.0,17510.0
202201,January 2022,202201,,Pvl4FVXO0RD,Kassanda District,,,2728.0,230.0,638.0,1453.0
202201,January 2022,202201,,cSrCFjPKqcG,Katakwi District,,,12156.0,563.0,1455.0,9977.0
202201,January 2022,202201,,ykxQEnZGXkj,Kayunga District,,,6959.0,222.0,1593.0,4797.0
202201,January 2022,202201,,AS2Seq1grGE,Kazo District,,,12550.0,80.0,439.0,11714.0
202201,January 2022,202201,,tM3DsJxMaMX,Kibaale District,,,1618.0,78.0,424.0,947.0
202201,January 2022,202201,,GLHh0BXys9w,Kiboga District,,,3767.0,74.0,1204.0,2373.0
202201,January 2022,202201,,Oyxwe3iDqpR,Kibuku District,,,16685.0,274.0,184.0,14707.0
202201,January 2022,202201,,L5WBetpBpY3,Kikuube District,,,9529.0,180.0,2693.0,8435.0
202201,January 2022,202201,,qf9xWZu7Dq8,Kiruhura District,,,7088.0,75.0,431.0,6275.0
202201,January 2022,202201,,B0G9cqixld8,Kiryandongo District,,,3831.0,231.0,928.0,3357.0
202201,January 2022,202201,,aPhSZRinfbg,Kisoro District,,,1200.0,2.0,42.0,1203.0
202201,January 2022,202201,,qKmESX5Owwr,Kitagwenda District,,,4375.0,130.0,606.0,3824.0
202201,January 2022,202201,,pnTVIF5v27r,Kitgum District,,,5539.0,157.0,1412.0,3901.0
202201,January 2022,202201,,iqsaGItA68C,Koboko District,,,6576.0,297.0,1289.0,2275.0
202201,January 2022,202201,,Y4LV8xqkv6J,Kole District,,,4056.0,225.0,918.0,1961.0
202201,January 2022,202201,,aPZzL4CyBTg,Kotido District,,,7219.0,59.0,42.0,3966.0
202201,January 2022,202201,,saT18HClZoz,Kumi District,,,15486.0,388.0,1186.0,11428.0
202201,January 2022,202201,,gCN6sU5BjlR,Kwania District,,,4237.0,162.0,61.0,2147.0
202201,January 2022,202201,,h1O9AvNR4jS,Kween District,,,946.0,12.0,72.0,723.0
202201,January 2022,202201,,IVuiLJYABw6,Kyankwanzi District,,,1739.0,82.0,950.0,539.0
202201,January 2022,202201,,a9tQqo1rSj7,Kyegegwa District,,,6031.0,206.0,279.0,5215.0
202201,January 2022,202201,,O9MoQcpZ4uA,Kyenjojo District,,,6597.0,149.0,2943.0,3454.0
202201,January 2022,202201,,REJuxCmTwXG,Kyotera District,,,15148.0,156.0,3290.0,9749.0
202201,January 2022,202201,,xy0M4HhjXtD,Lamwo District,,,8228.0,155.0,597.0,7928.0
202201,January 2022,202201,,ullSvMrkHdi,Lira City,,,2808.0,69.0,1135.0,1506.0
202201,January 2022,202201,,Lj8t70RYnEt,Lira District,,,3271.0,98.0,236.0,1330.0
202201,January 2022,202201,,hn1AlYtF1Pu,Luuka District,,,15107.0,614.0,1503.0,11799.0
202201,January 2022,202201,,tr9XWtYsL5P,Luwero District,,,9319.0,241.0,5097.0,4424.0
202201,January 2022,202201,,aqpd0Y9eXZ2,Lwengo District,,,8289.0,143.0,2190.0,5142.0
202201,January 2022,202201,,aPRNSGUR3vk,Lyantonde District,,,3726.0,32.0,311.0,3093.0
202201,January 2022,202201,,bLoH4VbxCGI,Madi-Okollo District,,,6898.0,251.0,425.0,4409.0
202201,January 2022,202201,,JIZDvNlIhXS,Manafwa District,,,4265.0,195.0,1136.0,2996.0
202201,January 2022,202201,,WyR8Eetj7Uw,Maracha District,,,10829.0,470.0,548.0,9852.0
202201,January 2022,202201,,KJkbK1YhjFb,Masaka City,,,2483.0,68.0,735.0,1428.0
202201,January 2022,202201,,bIONCoCnt3Q,Masaka District,,,2938.0,21.0,977.0,1909.0
202201,January 2022,202201,,xr8EMirOASp,Masindi District,,,2933.0,77.0,469.0,2086.0
202201,January 2022,202201,,mv4gKtY0qW8,Mayuge District,,,12426.0,565.0,1378.0,9358.0
202201,January 2022,202201,,ALFFOStwtqW,Mbale City,,,7060.0,221.0,2353.0,4718.0
202201,January 2022,202201,,yuo5ielNL7W,Mbale District,,,7108.0,217.0,1725.0,5202.0
202201,January 2022,202201,,W7kX446X8Jn,Mbarara City,,,1096.0,17.0,504.0,612.0
202201,January 2022,202201,,auswb7JO9wY,Mbarara District,,,1646.0,15.0,128.0,1258.0
202201,January 2022,202201,,FLygHiUd2UW,Mitooma District,,,3197.0,40.0,95.0,3142.0
202201,January 2022,202201,,Q7PaNIbyZII,Mityana District,,,8746.0,140.0,2708.0,4120.0
202201,January 2022,202201,,A9kRCvmn6Co,Moroto District,,,3129.0,46.0,328.0,2302.0
202201,January 2022,202201,,W0kQBddyGyh,Moyo District,,,7131.0,99.0,574.0,6090.0
202201,January 2022,202201,,YMMexeHFUay,Mpigi District,,,3111.0,41.0,890.0,2173.0
202201,January 2022,202201,,lzWuB6bCQeV,Mubende District,,,4927.0,121.0,1088.0,2690.0
202201,January 2022,202201,,a0DfYpC2Rwl,Mukono District,,,11433.0,330.0,2857.0,6917.0
202201,January 2022,202201,,mOXva2xiwQv,Nabilatuk District,,,2535.0,59.0,72.0,2166.0
202201,January 2022,202201,,VuHCApXcMTm,Nakapiripirit District,,,3301.0,65.0,177.0,2171.0
202201,January 2022,202201,,aSbgVKaeCP0,Nakaseke District,,,3344.0,57.0,1229.0,2097.0
202201,January 2022,202201,,aUcYGQCK9ub,Nakasongola District,,,4534.0,110.0,793.0,3869.0
202201,January 2022,202201,,Ut0ysYGEipO,Namayingo District,,,14858.0,637.0,397.0,12604.0
202201,January 2022,202201,,TGzZPOmbgn8,Namisindwa District,,,2659.0,229.0,186.0,2728.0
202201,January 2022,202201,,esIUe2tQAtL,Namutumba District,,,10292.0,399.0,915.0,7855.0
202201,January 2022,202201,,EDhGji3EteB,Napak District,,,4403.0,98.0,37.0,4263.0
202201,January 2022,202201,,Xjc0LDFa5gW,Nebbi District,,,8882.0,186.0,521.0,11512.0
202201,January 2022,202201,,aj4hsYK3dVm,Ngora District,,,6599.0,288.0,2780.0,6424.0
202201,January 2022,202201,,z8D9ER36EKN,Ntoroko District,,,869.0,12.0,128.0,798.0
202201,January 2022,202201,,hAoe9dhZh9V,Ntungamo District,,,9512.0,133.0,499.0,8239.0
202201,January 2022,202201,,zNgVoDVPYgD,Nwoya District,,,4510.0,182.0,726.0,3322.0
202201,January 2022,202201,,uTMUclQ5bi6,Obongi District,,,5027.0,74.0,365.0,2934.0
202201,January 2022,202201,,S5fvUXgY54J,Omoro District,,,3778.0,199.0,772.0,2824.0
202201,January 2022,202201,,aXjub1BYn1y,Otuke District,,,5196.0,114.0,138.0,5090.0
202201,January 2022,202201,,xpIFdCMhVHG,Oyam District,,,8695.0,846.0,1262.0,7135.0
202201,January 2022,202201,,aBrjuZk0W31,Pader District,,,9992.0,239.0,1422.0,6317.0
202201,January 2022,202201,,uqUyTPvQKII,Pakwach District,,,6213.0,250.0,515.0,2906.0
202201,January 2022,202201,,WiVj4bEhX4P,Pallisa District,,,12178.0,448.0,1221.0,8227.0
202201,January 2022,202201,,P8iz90eiIrW,Rakai District,,,14555.0,146.0,1735.0,12478.0
202201,January 2022,202201,,wZrfAgC3WrU,Rubanda District,,,420.0,2.0,14.0,515.0
202201,January 2022,202201,,fS71jg1WYPk,Rubirizi District,,,3141.0,18.0,906.0,2204.0
202201,January 2022,202201,,fsP0Wxie1UW,Rukiga District,,,881.0,8.0,422.0,771.0
202201,January 2022,202201,,tugqr4dY6wq,Rukungiri District,,,5089.0,28.0,224.0,5009.0
202201,January 2022,202201,,tsugXWRXwGu,Rwampara District,,,628.0,1.0,59.0,656.0
202201,January 2022,202201,,j7AQsnEYmvi,Sembabule District,,,6969.0,214.0,971.0,6657.0
202201,January 2022,202201,,zJfpujxC1kD,Serere District,,,6372.0,237.0,430.0,7211.0
202201,January 2022,202201,,xAJgEKKAeRA,Sheema District,,,638.0,1.0,88.0,639.0
202201,January 2022,202201,,wJ2a6YKDFZW,Sironko District,,,5003.0,134.0,397.0,4325.0
202201,January 2022,202201,,iRUvO30ij3h,Soroti City,,,7316.0,52.0,1400.0,3690.0
202201,January 2022,202201,,srmGjHrpVE5,Soroti District,,,7709.0,501.0,633.0,6313.0
202201,January 2022,202201,,bJgx6UjvyoP,Terego District,,,10980.0,412.0,598.0,8914.0
202201,January 2022,202201,,KhT80mlwJ3Y,Tororo District,,,22768.0,444.0,4762.0,14218.0
202201,January 2022,202201,,aIahLLmtvgT,Wakiso District,,,19885.0,337.0,8496.0,9378.0
202201,January 2022,202201,,W1JM2Qdhcv3,Yumbe District,,,27589.0,369.0,2665.0,22352.0
202201,January 2022,202201,,A4aGXEfdb8P,Zombo District,,,6646.0,121.0,885.0,4547.0
202202,February 2022,202202,,NREoMszwQZW,Abim District,,,3943.0,134.0,89.0,3894.0
202202,February 2022,202202,,QYiQ2KqgCxj,Adjumani District,,,20597.0,253.0,1405.0,15221.0
202202,February 2022,202202,,ztIyIYAzFKp,Agago District,,,12349.0,253.0,181.0,10859.0
202202,February 2022,202202,,p7EEgDEX3jT,Alebtong District,,,6533.0,229.0,719.0,6255.0
202202,February 2022,202202,,ZuQHWOaFQVM,Amolatar District,,,6748.0,151.0,205.0,5540.0
202202,February 2022,202202,,a8RHFdF4DXL,Amudat District,,,1093.0,27.0,51.0,594.0
202202,February 2022,202202,,TM6ccNxawqy,Amuria District,,,6923.0,154.0,1194.0,6829.0
202202,February 2022,202202,,C0RSe3EWBqU,Amuru District,,,6890.0,101.0,789.0,4821.0
202202,February 2022,202202,,JyZJhGXKeEq,Apac District,,,5054.0,125.0,489.0,4704.0
202202,February 2022,202202,,iQTVPmAJPkr,Arua City,,,6111.0,447.0,1946.0,2962.0
202202,February 2022,202202,,WcB3kLlgRTb,Arua District,,,2493.0,13.0,230.0,2092.0
202202,February 2022,202202,,kb7iUQISRlx,Budaka District,,,10608.0,319.0,1237.0,9964.0
202202,February 2022,202202,,AhwgeZQYj16,Bududa District,,,1666.0,52.0,326.0,1265.0
202202,February 2022,202202,,gUaoj8Geuao,Bugiri District,,,12605.0,313.0,1459.0,11169.0
202202,February 2022,202202,,AIonX4LaJeU,Bugweri District,,,6425.0,194.0,1420.0,4709.0
202202,February 2022,202202,,sWoNWQZ9qrD,Buhweju District,,,410.0,3.0,18.0,399.0
202202,February 2022,202202,,x75Yh65MaUa,Buikwe District,,,10439.0,211.0,2250.0,7364.0
202202,February 2022,202202,,tdZbtg9sZkO,Bukedea District,,,8180.0,284.0,198.0,7995.0
202202,February 2022,202202,,Ame30QOwuX6,Bukomansimbi District,,,3057.0,56.0,721.0,1526.0
202202,February 2022,202202,,e8m9ZYMRoeR,Bukwo District,,,711.0,9.0,268.0,355.0
202202,February 2022,202202,,auLatLbcOxf,Bulambuli District,,,1802.0,75.0,282.0,1520.0
202202,February 2022,202202,,CQTmrrriwOq,Buliisa District,,,8497.0,209.0,58.0,6320.0
202202,February 2022,202202,,g8M1cWRJZV6,Bundibugyo District,,,14788.0,204.0,751.0,13577.0
202202,February 2022,202202,,iTfbtn6JUsN,Bunyangabu District,,,3493.0,31.0,176.0,3015.0
202202,February 2022,202202,,It5UGwdHAPF,Bushenyi District,,,3889.0,40.0,302.0,3225.0
202202,February 2022,202202,,lkuO79O6mRx,Busia District,,,18074.0,286.0,375.0,17616.0
202202,February 2022,202202,,MtpE3CH6vq3,Butaleja District,,,9259.0,175.0,1666.0,7258.0
202202,February 2022,202202,,a3LMKP8z8Xj,Butambala District,,,3181.0,21.0,546.0,2643.0
202202,February 2022,202202,,FDPqRvcW3NN,Butebo District,,,4496.0,55.0,1493.0,2465.0
202202,February 2022,202202,,aZLZPPjqft0,Buvuma District,,,2151.0,81.0,292.0,1857.0
202202,February 2022,202202,,F3ccON3OCsL,Buyende District,,,5083.0,497.0,323.0,4750.0
